SiteUnit,Species,MeanCov,Constancy,nPlots
ESSFwk 1 /02,VIOLORB,0.00952380952380953,9.52380952380952,21
ESSFmh   /Wb16,POHLNUT,6,100,2
ESSFmv 2 /06,SALISCO,0.4,25,8
ICH mw 5 /112,PLAGIOM,0.65,25,8
BG  xh 3 /113,HESPCOM1,1.35714285714286,14.2857142857143,14
ICH mk 3 /01,PELTLEU,0.116666666666667,11.1111111111111,18
ICH wk 1 /104,BRACLEI,0.0222222222222222,4.44444444444444,45
CWH vh 3 /103.2,TRIEEUR1,0.0833333333333333,11.1111111111111,18
CWH vh 3 /103.2,SYMPSUB,0.388888888888889,11.1111111111111,18
SBS mh   /07,ARUNDIO,0.1,37.5,8
ESSFwm 4 /102,VIOLA,0.166666666666667,16.6666666666667,12
SBS mw   /11,DICRSCO,0.0833333333333333,16.6666666666667,12
SBS mc 1 /04,ARNICOR,0.425,75,4
BWBSdk   /Wb09,EQUIPRA,1.76190476190476,14.2857142857143,21
SBPSmc   /05,CALYBUL,0.166666666666667,33.3333333333333,6
ESSFdk 1 /104,RUBUPAR,0.0386153846153846,15.3846153846154,13
ICH mw 3 /04,SYMPFOL,0.0862068965517242,6.89655172413793,29
IDF xh 1 /111.2,VIOLCAN,0.46,40,10
ESSFxc 1 /112,TROLALB,0.12,40,5
IDF xh 2 /103,ANTENNA,0.0476190476190476,9.52380952380952,21
CWH vh 3 /113,TSUGHET,3,66.6666666666667,3
BWBSdk   /104,EURYSIB,0.00746268656716418,7.46268656716418,67
ESSFmv 2 /03,POLYJUN,0.11,20,10
CWH vh 3 /113,ALNURUB,28.6666666666667,100,3
ICH mc 2 /01,CORAMAC,0.00339869281045752,1.30718954248366,153
CWH vh 3 /113,PICESIT,3.66666666666667,100,3
CWH vh 3 /113,RHIZGLB,13.3333333333333,100,3
CWH vh 3 /113,LUZUPAR,2.33333333333333,66.6666666666667,3
CWH vh 3 /113,GALITRF,1.16666666666667,66.6666666666667,3
CWH vh 3 /113,PRENALA,1,66.6666666666667,3
ESSFwm 4 /101,XEROTEN,1.23888888888889,44.4444444444444,18
CWH vh 3 /113,PELLNEE,2.66666666666667,66.6666666666667,3
BWBSmw   /104,BETUNEO,0.0354838709677419,6.45161290322581,31
ICH mw 5 /112,ADENBIC,0.2875,25,8
IDF dk 2 /111,ATHYFIL,0.0769230769230769,15.3846153846154,13
IDF dm 1 /111,PELTCAN,0.142857142857143,28.5714285714286,7
SBS mw   /09,MNIUM,4.22,60,5
BWBSdk   /104,PELTIGE,0.091044776119403,4.47761194029851,67
MS  dm 2 /111,OSMORHI,0.0142857142857143,10.7142857142857,28
SBPSmc   /06,SHEPCAN,0.75,33.3333333333333,6
ICH wk 2 /08,CALACAN,2.5,25,8
IDF xk   /110,PELTAPH,0.218181818181818,27.2727272727273,11
CWH vh 3 /103.2,ALNURUB,0.5,16.6666666666667,18
CWH vh 3 /103.2,GALITRF,0.138888888888889,11.1111111111111,18
CWH vh 3 /103.2,ATHYFIL,0.444444444444444,11.1111111111111,18
CWH vh 3 /103.2,BRACHYT,0.555555555555556,11.1111111111111,18
CWH vh 3 /103.2,STELCRI,0.0833333333333333,11.1111111111111,18
CWH vh 3 /103.2,LUZUPAR,1.77777777777778,11.1111111111111,18
SBS wk 1 /10,SPHACAI,2.54166666666667,16.6666666666667,12
SBS mw   /09,LYCOANN,0.24,60,5
ESSFdc 1 /104,BRYOFUS,0.4,13.3333333333333,15
CWH vh 3 /106,ALNURUB,2.125,18.75,16
CWH vh 3 /106,LUZUPAR,0.1,18.75,16
ESSFwk 1 /07,PELTAPH,0.05,57.1428571428571,7
ESSFwm 1 /110,OSMOPUR,0.0666666666666667,13.3333333333333,15
SBS mc 2 /10,AULAPAL,0.166666666666667,22.2222222222222,9
ESSFmw 1 /102.2,CLADONI,0.5,66.6666666666667,3
SBS mc 2 /01,STERPAS,0.00106194690265487,1.76991150442478,113
SBS mk 2 /01,RIBELAX,0.278947368421053,31.5789473684211,19
IDF xh 1 /112,RUBUPUB,0.833333333333333,66.6666666666667,3
ICH mk 3 /02,CLADMIT,0.366666666666667,66.6666666666667,3
BWBSwk 1 /102,CLADCOR,0.05,33.3333333333333,6
ICH mw 3 /04,MAIASTE,0.0344827586206897,6.89655172413793,29
IDF dk 2 /110,PLAGINS,0.941176470588235,5.88235294117647,34
CWH vh 3 /111,POLYGLY,0.0578947368421053,10.5263157894737,19
MS  xk 2 /111,PICEENG,18.7909090909091,27.2727272727273,11
SBS mk 1 /08,SORBSCO,0.08,80,5
SBS mh   /07,VIOLA,0.1875,75,8
CWH vh 3 /106,DICRANU,0.4375,12.5,16
ICH mk 4 /112,HERAMAX,1.75,33.3333333333333,6
CWH wh 1 /103.1,LONIINV,1.66666666666667,22.2222222222222,9
MS  xv   /01,BRYOFRE,0.0602941176470588,2.94117647058824,68
ICH xw   /110,GOODOBL,0.4,75,4
SBS mc 3 /06,CLADRAN,0.5,100,2
IDF xh 1 /111.2,PLEUSCH,0.11,20,10
ESSFwc 4 /112,PSEUSTE,0.1,33.3333333333333,6
SBS vk   /06,RUBUPUB,2,75,4
IDF xh 1 /111.1,GEUMMAC,0.333333333333333,22.2222222222222,9
ESSFwc 2 /09,EQUIFLU,0.0714285714285714,9.52380952380952,21
SBS wk 2 /03,PLAGMED,0.0210526315789474,10.5263157894737,19
ICH wc   /04,MOSS,0.0555555555555556,22.2222222222222,9
ICH mw 5 /112,SENETRI,0.2,25,8
ESSFmh   /112,GYMNDRY,3.1,80,5
ESSFwk 2 /05,ABIELAS,18.75,100,4
SBS wk 1 /05,POPUTRE,0.175,16.6666666666667,12
MS  dm 1 /112,ROSAGYM,0.25,20,10
SBS wk 2 /03,LATHNEV,0.0315789473684211,10.5263157894737,19
ESSFxv 2 /05,CHAMANG,0.171428571428571,42.8571428571429,7
MS  dw   /102,CAREX,0.0954545454545455,18.1818181818182,11
ICH wk 1 /113,OPLOHOR,2.05555555555556,66.6666666666667,9
IDF dm 2 /104,ONOBVIC,0.000555555555555556,5.55555555555556,36
BWBSmw   /110,LEYMINN,2.8875,37.5,8
ICH vk 1 /112,EPILCIL,0.3,50,4
ICH mw 5 /112,LINNBOR,0.05,37.5,8
MS  xv   /08,MITENUD,0.366666666666667,100,3
ESSFwm 1 /Ws08,PLATAQU,0.4,100,2
ICH wc   /04,PTILCRI,4.14444444444444,33.3333333333333,9
ICH mw 3 /05,PICEENG,0.767037037037037,22.2222222222222,27
IDF xh 2 /101,LONICIL,0.0980392156862745,7.84313725490196,51
ICH mc 2 /01,PTILCAL,0.0261437908496732,1.30718954248366,153
BG  xh 1 /110,AMELALN,3.83333333333333,100,3
ESSFwm 3 /111,PINUALB,0.006,10,20
CWH wh 1 /114,PELLNEE,0.875,50,4
CWH wh 1 /114,GALITRF,0.625,50,4
ESSFmc   /03,PELTAPH,0.5,75,4
MS  dk   /102,MOSS,0.15,20,10
ICH vk 2 /05,CORNCAN,2.65,100,2
SBS vk   /06,VACCOVL,1.75,50,4
ICH mw 4 /113,MENZFER,3.66666666666667,66.6666666666667,3
IDF xm   /08,ROSAWOO,0.6875,25,8
PP  xh 2 /110.2,POA_PRA,0.653846153846154,15.3846153846154,13
ICH wk 1 /101,PECTPET,0.0149253731343284,2.98507462686567,67
ESSFmc   /09,VERAVIR,1.75,50,4
IDF dm 1 /101,HYLOSPL,0.05,10,20
ESSFmk   /01,MNIUM,0.333333333333333,11.1111111111111,18
CWH vh 3 /114,GALITRF,0.166666666666667,33.3333333333333,6
CWH vh 3 /114,STREAMP,0.25,33.3333333333333,6
CWH vh 3 /114,CALANUT,1,66.6666666666667,6
ESSFwh 1 /110.2,THALOCC,0.080952380952381,14.2857142857143,21
CWH vh 3 /114,COPTASP,2,66.6666666666667,6
CWH vh 3 /114,GAULSHA,0.416666666666667,33.3333333333333,6
CWH vh 3 /114,DICRANU,1.08333333333333,50,6
CWH vh 3 /114,THUJPLI,14.6666666666667,83.3333333333333,6
CWH vh 3 /114,PRENALA,0.166666666666667,33.3333333333333,6
CWH vh 3 /114,PHEGCON,0.166666666666667,33.3333333333333,6
CWH vh 3 /114,GYMNDRY,0.333333333333333,33.3333333333333,6
CWH vh 3 /114,STRELAN,0.75,50,6
SBS mk 2 /01,PICEMAR,0.321052631578947,26.3157894736842,19
CWH vh 3 /115,LUZUPAR,0.0214285714285714,7.14285714285714,28
ESSFmv 1 /02,ORTHSEC,0.333333333333333,66.6666666666667,3
PP  xh 1 /101,POA_CUS,0.0454545454545455,9.09090909090909,33
IDF dk 1 /102,ANTERAC,0.366666666666667,66.6666666666667,6
SBS mc 1 /08,RHYTTRI,0.875,25,8
CWH vh 3 /111,DICRANU,0.394736842105263,15.7894736842105,19
SBS wk 3 /02,CHAMANG,0.14,60,5
BWBSwk 3 /102,RHODGRO,3,75,4
ESSFwc 4 /103,CLADPYX,0.0212121212121212,6.06060606060606,33
ESSFwk 2 /02,STRELAN,3.24,60,5
ICH mc 1 /02,GOODOBL,0.3,100,2
MS  xk 1 /101,ELYMGLA,0.0333333333333333,6.66666666666667,30
IDF dk 2 /111,MONEUNI,0.192307692307692,15.3846153846154,13
BWBSmw   /111,GEUMRIV,0.137837837837838,5.40540540540541,37
CWH vh 3 /103.1,POLYMUN,1.55555555555556,22.2222222222222,9
CWH vh 3 /103.1,RUBUSPE,0.388888888888889,22.2222222222222,9
ESSFwh 1 /102,VACCSCO,0.36,40,5
MS  xk 1 /105,POLYCOM,0.8125,12.5,16
ESSFwcw  /103,CLADONI,0.25,12.5,32
ICH mw 5 /110,ADENBIC,0.6,57.1428571428571,7
BG  xh 1 /110,LITHRUD,0.333333333333333,66.6666666666667,3
ICH wk 1 /113,PLATGLA,0.777777777777778,22.2222222222222,9
ICH mc 2 /04,RHIZGLB,0.785714285714286,14.2857142857143,28
SBS dw 3 /09,STELLOG,0.728571428571429,28.5714285714286,7
IDF dk 4 /04,ARCTUVA,0.5,100,2
ICH mc 2 /03,PLAGDRU,0.9,15,20
BWBSmk   /102,DENDDEN,0.941176470588235,11.7647058823529,17
MS  dm 2 /103,HYPOIMS,0.166666666666667,11.1111111111111,18
ICH wk 1 /112,PLATGLA,1.5,50,4
SBPSmc   /05,RIBELAC,0.416666666666667,50,6
SBS mc 1 /03,PSEUMEN,4.5,100,2
ESSFdh 1 /110,HYPOOCC,0.625,37.5,8
SBS dk   /03,ARNICOR,0.153846153846154,23.0769230769231,13
SBS dh 1 /05,DENDDEN,0.05,50,4
BWBSmk   /Wb09,FUSCCNN,0.1,50,4
PP  xh 2 /102,DESCPIN,1.1,40,5
SBS dw 1 /03,CLADPHY,0.0333333333333333,33.3333333333333,6
ESSFwc 2 /03,SORBUS,0.0263157894736842,3.50877192982456,57
ESSFdc 2 /102,PAXIMYR,3.20166666666667,100,6
ESSFmkw  /104,TSUGMER,24.2,100,5
IDF xx 1 /102,BRACHYT,0.375,50,4
ICH mc 1 /06,LYSIAME,4.66666666666667,66.6666666666667,3
ESSFmv 3 /01,SALISCO,0.0863636363636364,11.3636363636364,44
ESSFdkw  /102,EURYSIB,0.291666666666667,16.6666666666667,12
ICH xw   /103,CLAYPER,0.0333333333333333,14.2857142857143,21
ICH wk 2 /02,RHODALB,4,66.6666666666667,3
IDF dm 1 /111,PYROCHL,0.571428571428571,42.8571428571429,7
ESSFwm 3 /104,DICRFUS,5,28.5714285714286,7
ESSFwm 2 /111,VACCSCO,1.15,75,4
SBS dh 1 /01,GAULHIS,0.04,40,5
PP  xh 2 /102,ACHIMIL,0.2,40,5
ICH mw 3 /05,SYMPALB,0.407407407407407,7.40740740740741,27
MS  xk 1 /105,DICRFUS,0.15625,12.5,16
ESSFdkw  /102,PELTAPH,0.125,16.6666666666667,12
ICH mw 5 /111,LONIUTA,0.644444444444444,44.4444444444444,9
BWBSmw   /101,CARECOI,0.00638297872340426,4.25531914893617,47
ICH dm   /111,PLAGMED,1.44285714285714,28.5714285714286,7
ICH mm   /01,SORBSCO,0.104,40,5
ICH mk 2 /03,SORBSIT,0.235294117647059,11.7647058823529,17
ESSFwk 2 /06,STREAMP,0.32,40,5
ESSFmw   /01,OSMOBER,0.181481481481482,11.1111111111111,27
CWH vh 1 /111,STRELAN,0.0190476190476191,9.52380952380952,21
CWH vh 1 /111,CAREMER,0.223809523809524,19.0476190476191,21
ESSFdc 2 /111,BRACALB,0.431034482758621,10.3448275862069,29
CWH vh 1 /111,PLAGASP,0.404761904761905,19.0476190476191,21
CWH vh 1 /111,POA_MAR,0.0333333333333333,9.52380952380952,21
SBS mk 2 /04,MONEUNI,0.0285714285714286,28.5714285714286,7
IDF dk 4 /09,MNIUM,0.1875,25,8
SBS dw 1 /05,SALISCO,0.583333333333333,33.3333333333333,6
CWH vh 1 /104,PICESIT,0.823076923076923,30.7692307692308,13
BG  xw 1 /111,MAIASTE,0.1,33.3333333333333,6
BWBSdk   /101,ARCTALI,0.0309278350515464,2.06185567010309,97
CWH vh 1 /104,POLYMUN,0.361538461538462,30.7692307692308,13
CWH vh 1 /104,POLYGLY,0.123076923076923,38.4615384615385,13
IDF mw 2 /04,GALIBOR,0.916666666666667,66.6666666666667,6
BWBSdk   /103,OSMODEP,0.00555555555555556,5.55555555555556,36
ICH mw 2 /Ws10,CHIMUMB,0.333333333333333,66.6666666666667,3
ESSFmw   /04,ARNILAT,0.127272727272727,18.1818181818182,11
CWH vm 1 /112,VIOLSEM,0.242424242424242,9.09090909090909,33
SBS dw 3 /04,CALACAN,0.136363636363636,18.1818181818182,11
IDF xx 1 /104,SEDUSTE,0.0769230769230769,15.3846153846154,13
CWH vm 1 /112,ADENBIC,0.233333333333333,12.1212121212121,33
CWH vm 1 /112,BROMVUL,0.272727272727273,9.09090909090909,33
CWH vm 1 /112,POA_MAR,0.142424242424242,9.09090909090909,33
CWH vm 1 /112,LUZUPAR,0.0909090909090909,9.09090909090909,33
CWH vm 1 /112,TOLMMEN,0.121212121212121,6.06060606060606,33
MS  xv   /08,RHODGRO,0.333333333333333,66.6666666666667,3
CWH vm 1 /110,CALYAZU,0.0152173913043478,4.34782608695652,46
ESSFwh 1 /111,ELYMGLA,0.25,33.3333333333333,6
CWH vh 2 /102,KOPSHOO,0.0145833333333333,4.16666666666667,48
CWH vh 2 /102,VACCOVT,1.375,12.5,48
CWH vh 1 /104,NEOTCOR,0.538461538461538,30.7692307692308,13
CWH vh 1 /104,BUCKUND,0.992307692307692,61.5384615384615,13
CWH vh 1 /104,CALYAZU,0.0538461538461538,15.3846153846154,13
BWBSmk   /110,BRYORIA,0.5,25,8
CWH vh 1 /Ws54,POLYSCO,0.0666666666666667,13.3333333333333,15
ESSFxc 2 /103,LUZULA,0.0581395348837209,4.65116279069768,43
CWH vh 1 /Ws54,TIARTRI,0.146666666666667,13.3333333333333,15
CWH vh 1 /Ws54,HOOKLUC,0.166666666666667,13.3333333333333,15
CWH vh 1 /Ws54,BOYKOCC,0.0733333333333333,20,15
CWH vh 1 /Ws54,VACCALA,1.21333333333333,26.6666666666667,15
ESSFdc 2 /101,PINUMON,0.205,5,40
CWH vh 1 /Ws54,PSEUELE,0.3,20,15
BWBSmk   /103,EQUISYL,0.05625,12.5,16
CWH vh 1 /Ws54,LEUCACA,0.533333333333333,20,15
CWH vh 1 /Ws54,TIARTRI3,0.266666666666667,13.3333333333333,15
CWH vh 1 /Ws54,SPHAPAP,0.666666666666667,13.3333333333333,15
CWH vh 1 /Ws54,NEOTCOR,0.166666666666667,13.3333333333333,15
CWH vh 1 /Ws54,SPHAPAL,2.33333333333333,13.3333333333333,15
SBS mc 2 /10,VICIAME,0.277777777777778,22.2222222222222,9
CWH vh 1 /105,MONEUNI,0.227272727272727,18.1818181818182,11
IDF xh 2 /101,POA_WHE,0.164705882352941,7.84313725490196,51
SBS vk   /01,FESTUCA,0.00130434782608696,4.34782608695652,46
BWBSwk 3 /102,VACCMEM,13,100,4
BWBSmk   /101,DICRPOL,0.0239130434782609,4.34782608695652,92
CWH vh 1 /101,POLYGLY,0.0175,5,40
CWH vh 1 /106,NEOTBAN,0.0538461538461538,15.3846153846154,13
CWH vh 1 /106,MONEUNI,0.0538461538461538,15.3846153846154,13
CWH vh 1 /106,LUZUPAR,0.346153846153846,15.3846153846154,13
SBS dw 2 /10,ARALNUD,0.275,50,4
ESSFwc 4 /102,ORTHSEC,0.4425,50,8
CWH vm 1 /105,CALYAZU,0.0377358490566038,1.88679245283019,106
CWH vh 1 /104,DICRFUS,0.146153846153846,38.4615384615385,13
CWH vh 1 /104,ISOTMYO,0.230769230769231,23.0769230769231,13
CWH vm 1 /101,MAIASTE,0.00419161676646707,1.19760479041916,167
CWH vm 1 /114,PROSHOO,0.164864864864865,10.8108108108108,37
CWH vm 1 /114,BROMVUL,0.0675675675675676,5.40540540540541,37
CWH vm 1 /114,ACHLTRI,1.43243243243243,13.5135135135135,37
MS  xk 1 /113,MITELLA,0.5,66.6666666666667,3
MS  dc 2 /07,ACHIMIL,0.122222222222222,22.2222222222222,9
CWH vm 1 /114,VERAVIR,0.0675675675675676,5.40540540540541,37
ICH mk 3 /05,RIBELAC,1.28,100,5
IDF mw 2 /04,RUBUPAR,5.83333333333333,66.6666666666667,6
CWH vm 1 /101,CALYAZU,0.0508982035928144,2.39520958083832,167
BWBSmw   /104,EQUISCI,0.067741935483871,12.9032258064516,31
SBPSxc   /06,STELLON,0.171428571428571,28.5714285714286,7
ESSFwh 2 /111,OPLOHOR,12.1666666666667,66.6666666666667,6
BWBSdk   /110,RIBELAX,0.1,13.3333333333333,15
IDF xx 2 /101,ROSAACI,0.436363636363636,54.5454545454545,11
IDF dk 4 /03,SYNTRUR,1.6,100,2
MH  mm 1 /105,GAULOVA,0.648148148148148,11.1111111111111,27
PP  xh 1 /101,POA_SEC2,0.0303030303030303,6.06060606060606,33
ESSFvc   /03,SORBSIT,0.5,50,8
ESSFwh 1 /111,SORBSIT,0.2,50,6
CWH vm 2 /11,ELLIPYR,1.16666666666667,22.2222222222222,9
MS  dk   /Ws07,CORNCAN,2,100,3
SBS mw   /11,ARALNUD,0.183333333333333,16.6666666666667,12
SBS wk 1 /10,ELYMGLA,0.0166666666666667,16.6666666666667,12
ESSFmv 2 /01,VACCOVL,0.016,8,50
CWH vm 1 /13,GENTSCE,0.109090909090909,18.1818181818182,11
SBS dk   /05,ABIELAS,2.925,50,4
IDF xm   /05,ROSAWOO,0.611111111111111,22.2222222222222,9
ESSFwm 3 /112,PARNFIM,0.3,100,2
CWH vm 1 /13,VACCPAR,0.918181818181818,36.3636363636364,11
CWH vm 1 /13,LINNBOR,1.46363636363636,36.3636363636364,11
ICH xw  a/101,LARIOCC,1.25,50,4
CWH vm 1 /13,STRUSPI,1.43636363636364,63.6363636363636,11
CWH vm 1 /13,MAIADIL,0.336454545454545,45.4545454545455,11
CWH vm 1 /13,PLATSTR,0.0636363636363636,18.1818181818182,11
ESSFwm 1 /102,VACCMEM,2.86666666666667,50,6
CWH vm 1 /13,ERIGPER,0.409090909090909,18.1818181818182,11
ICH xw  a/104,PROSTRA,1,50,4
CWH vm 1 /13,GAULSHA,11.3636363636364,45.4545454545455,11
CWH vm 1 /13,EMPENIG,2.60909090909091,36.3636363636364,11
CWH vm 1 /13,VERAVIR,0.909090909090909,18.1818181818182,11
MS  xv   /02,CLADINA,2.8,20,10
CWH vm 1 /13,RHODGRO,2.56363636363636,27.2727272727273,11
CWH vm 1 /13,SPHAGIR,0.818181818181818,27.2727272727273,11
BWBSmk   /Wb05,AULACOM,20,50,4
CWH vm 1 /13,BUCKUND,0.227272727272727,18.1818181818182,11
CWH vm 1 /13,LYCOCLA,0.190909090909091,18.1818181818182,11
ESSFwh 2 /103,BRACHYT,3.71428571428571,42.8571428571429,7
MS  xv   /04,GENTAMA,0.00810810810810811,5.40540540540541,37
CWH vm 1 /13,CAREX,0.536363636363636,27.2727272727273,11
CWH vm 1 /102,CLADUNC,1,16.6666666666667,12
CWH vm 1 /102,VACCOVL,0.333333333333333,16.6666666666667,12
CWH vm 1 /102,CLADGRA,0.541666666666667,25,12
CWH vm 1 /102,PINUMON,0.416666666666667,25,12
CWH vm 1 /102,CLADSQU,0.508333333333333,33.3333333333333,12
CWH vm 1 /102,VACCALA,0.375,16.6666666666667,12
CWH vm 1 /102,DIPLALB,0.0833333333333333,16.6666666666667,12
CWH vm 1 /102,KOPSHOO,0.125,25,12
CWH vm 1 /102,SPHEMIN,0.0583333333333333,16.6666666666667,12
CWH vm 1 /102,SCAPAME,0.0833333333333333,16.6666666666667,12
ICH wc   /02,PICEXLU,0.5,60,5
ESSFdkw  /101,CAREX,0.0459090909090909,11.3636363636364,44
CWH vm 1 /102,CLADARB,0.75,16.6666666666667,12
CWH vm 1 /103,TRIEEUR1,0.0146341463414634,4.87804878048781,41
CWH vm 1 /103,CLADBEL,0.024390243902439,4.87804878048781,41
IDF dk 4 /05,ARCTUVA,2.3,80,5
ESSFwh 3 /104.2,BROMVUL,0.0214285714285714,14.2857142857143,14
CWH vm 1 /103,PINUCON,0.158536585365854,4.87804878048781,41
CWH vm 1 /103,DICRFUS,0.114634146341463,9.75609756097561,41
CWH vm 1 /103,LYSILAT,0.102439024390244,4.87804878048781,41
BG  xh 2 /102,PINUPON,10.4,80,5
IDF xm   /10,CALARUB,10.7,50,10
ICH mw 5 /111,MNIUM,0.833333333333333,22.2222222222222,9
ICH wc   /03,RHYTLOR,0.392857142857143,14.2857142857143,14
ESSFmw 1 /103,BRYOFUS,0.75,25,8
CWH vm 1 /110,BAZZDEN,0.184782608695652,4.34782608695652,46
ICH mw 5 /112,LONIINV,0.45,50,8
MS  dm 1 /101,PICEENGD,0.0882352941176471,11.7647058823529,17
CWH vm 1 /110,POGOCON,0.0847826086956522,13.0434782608696,46
CWH vm 1 /104,POLYGLY,0.0129032258064516,6.45161290322581,31
MS  dk   /Wb15,GAULHIS,5.83333333333333,33.3333333333333,6
CWH vm 1 /114,CAREX,0.418918918918919,5.40540540540541,37
SBS mk 2 /04,VIOLREN,0.0285714285714286,28.5714285714286,7
IDF ww   /04,LATHOCH,1.57,20,10
SBS dh 1 /05,ABIELAS,0.25,50,4
SBS mk 1 /04,GYMNDRY,0.25,25,8
CWH vm 1 /01,VIOLSEM,0.0138121546961326,1.10497237569061,181
CWH vm 1 /102,AMELALN,0.05,16.6666666666667,12
CWH vm 1 /102,CRYPACR,0.05,16.6666666666667,12
MS  dm 2 /102,HYPOOCC,0.181818181818182,18.1818181818182,11
CWH vm 1 /102,POLYCOM,0.625,25,12
ESSFmv 3 /01,HERAMAX,0.0702272727272727,4.54545454545455,44
MS  dk   /105,CLINUNI,0.0657894736842105,5.26315789473684,38
SBS dk   /01,RIBELAC,0.0757575757575758,9.09090909090909,33
CWH vm 1 /105,ACERGLA,0.00660377358490566,1.88679245283019,106
CWH vm 1 /105,ASARCAU,0.0141509433962264,2.83018867924528,106
CWH vm 1 /105,VIOLGLA,0.308490566037736,9.43396226415094,106
CWH vm 1 /105,OSMOBER,0.0773584905660377,1.88679245283019,106
ESSFwm 2 /104,DICRSCO,3.4,20,10
CWH vm 1 /105,ADENBIC,0.0510377358490566,4.71698113207547,106
IDF ww   /03,ANTENEG,0.0833333333333333,11.1111111111111,18
IDF dk 3 /06,POA_WHE,0.181818181818182,18.1818181818182,11
SBPSxc   /02,MOSS,0.381481481481482,11.1111111111111,27
CWH vm 1 /105,BERBNER,0.11038679245283,5.66037735849057,106
CWH vm 1 /103,TRACMEG,0.146341463414634,4.87804878048781,41
ESSFmw 1 /104,SORBSCO,0.44,60,5
CWH vm 1 /103,VACCMEM,0.024390243902439,4.87804878048781,41
CWH vm 1 /103,CHIMUMB,0.146341463414634,4.87804878048781,41
CWH vm 1 /103,POLYGLY,0.0341463414634146,9.75609756097561,41
ESSFdc 2 /111,CICUDOU,0.0517241379310345,6.89655172413793,29
IDF dm 2 /110,ACHIMIL,0.1,13.3333333333333,15
ICH wk 1 /112,RHYTROB,6.75,50,4
SBPSxc   /02,VIOLADU,0.0111111111111111,11.1111111111111,27
CWH vm 1 /117,TSUGMER,0.652173913043478,13.0434782608696,23
ESSFwcw  /101,PECTPET,0.0182051282051282,7.69230769230769,39
MS  dk   /110,USNEA,0.0735294117647059,5.88235294117647,34
CWH vm 1 /117,NEPHCRI,1.30434782608696,8.69565217391304,23
CWH vm 1 /117,RHIZMAG,4.30434782608696,13.0434782608696,23
ESSFwh 1 /110.2,NEOTBAN,0.0380952380952381,9.52380952380952,21
CWH vm 1 /117,CAREAQU,0.195652173913043,8.69565217391304,23
CWH vm 1 /117,STRESTR,0.154347826086957,13.0434782608696,23
CWH vm 1 /117,RHYTSQU,1.17391304347826,13.0434782608696,23
MS  xv   /02,VACCSCO,0.25,30,10
CWH vm 1 /117,PRENALA,0.478260869565217,13.0434782608696,23
CWH vm 1 /117,ERIGPER,0.108695652173913,8.69565217391304,23
ESSFwcw  /104.1,LUZUHIT,2.22222222222222,22.2222222222222,9
SBPSxc   /01,ANTEMIC,0.0183673469387755,6.12244897959184,49
CWH vm 1 /105,PRENALA,0.0424528301886792,2.83018867924528,106
ESSFmw 1 /110,HYPOOCC,0.454545454545455,18.1818181818182,11
CWH vm 1 /105,RHIZNUD,0.433962264150943,1.88679245283019,106
CWH vm 1 /105,CONOSAL,0.0235849056603774,1.88679245283019,106
CWH vm 1 /105,PELLNEE,0.0424528301886792,4.71698113207547,106
CWH vm 1 /03,RUBUPED,0.117582417582418,6.59340659340659,91
SBS mh   /05,GEOCLIV,0.0727272727272727,36.3636363636364,11
BWBSmw   /103,POPUTRI,0.804,12,25
ESSFwh 3 /112,SPHASQU,4.25,50,4
ESSFxc 1 /113,MITELLA,3.6,60,5
CWH vm 1 /101,LYSILAT,0.00598802395209581,1.19760479041916,167
CWH vm 1 /114,POLYGLY,0.108108108108108,5.40540540540541,37
CWH vm 1 /114,FUSCLUN,0.0189189189189189,5.40540540540541,37
CWH vm 1 /114,HOOKLUC,0.027027027027027,5.40540540540541,37
ICH vk 1 /01,TIMMAUS,0.6,20,10
CWH vm 1 /114,CALYAZU,0.0189189189189189,5.40540540540541,37
IDF dk 4 /09,CASTMIN,0.0625,37.5,8
MS  dk   /105,CETRERI,0.0263157894736842,5.26315789473684,38
ICH vk 2 /03,GOODOBL,0.3,100,2
CWH vh 1 /113,NEOTCOR,0.266666666666667,44.4444444444444,9
ESSFwv   /06,RHYTTRI,0.25,30,10
CWH vh 1 /113,EURHORE,8.11111111111111,88.8888888888889,9
CWH vh 1 /113,HERBADU,0.5,22.2222222222222,9
CWH vh 1 /113,SPHAFAL,2.33333333333333,33.3333333333333,9
CWH vh 1 /113,ABIEAMA,1,22.2222222222222,9
CWH vh 1 /113,HOOKLUC,0.133333333333333,22.2222222222222,9
CWH vh 1 /113,VACCALA,1.16666666666667,22.2222222222222,9
CWH vh 1 /113,RHIZGLB,0.777777777777778,44.4444444444444,9
CWH vh 1 /113,STREAMP,0.0444444444444444,22.2222222222222,9
CWH vh 1 /113,PELLNEE,0.666666666666667,22.2222222222222,9
CWH vh 1 /113,TAXUBRE,1.07777777777778,55.5555555555556,9
CWH vh 1 /113,CALANUT,1.18888888888889,33.3333333333333,9
CWH vh 1 /113,MAIADIL,1.5,66.6666666666667,9
CWH vh 1 /113,SPHAPAP,0.666666666666667,22.2222222222222,9
CWH vh 1 /113,VERAVIR,0.133333333333333,22.2222222222222,9
CWH vh 1 /113,DIPLALB,0.5,33.3333333333333,9
CWH vh 1 /113,LYCOCLA,0.111111111111111,22.2222222222222,9
SBS dk   /06,BARBHAT,0.0681818181818182,13.6363636363636,22
MS  xk 2 /112,VEROBEC1,0.335714285714286,21.4285714285714,14
CWH vh 1 /Ws54,LYSILAT,0.166666666666667,13.3333333333333,15
